Tag ID Code Standard,ID Standard,Tag ID Code Sensor I,ID Sensor I,Tag ID Code Sensor II,ID Sensor II,Release Date,Tag Life,Expiration date,Tag Family,Tag Type,Channel,Primary Tagging Organization,Primary Researcher,Collaborators,Common Name,Scientific Name,Release Location,Pectoral T-bar,Dorsal T-bar,PIT tag,Dart tag,Roto/Flipper/Disc,Attachment method,Comments
,,A69-1105-104,104,,,5/20/2008,,10/16/2014,V16P-6H,,,VIMS,Chris Hager,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"James River, VA",,,,,,Surgical implant,
,3681,,,,,2/23/2012,715,2/7/2014,V16-4H,Standard,,North Carolina State University,Tim Ellis,,Spotted seatrout,Cynoscion nebulosus,"Neuse River, NC",,,,,,Internal,
,3677,,,,,2/23/2012,715,2/7/2014,V16-4H,Standard,,North Carolina State University,Tim Ellis,,Spotted seatrout,Cynoscion nebulosus,"Neuse River, NC",,,,,,Internal,
,2881,,,,,2/23/2012,715,2/7/2014,V16-4H,Standard,,North Carolina State University,Tim Ellis,,Spotted seatrout,Cynoscion nebulosus,"Neuse River, NC",,,,,,Internal,
,,A69-1105-103,103,,,9/12/2008,,2/8/2015,V16P-6H,,,VIMS,Chris Hager,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"James River, VA",,,,,,Surgical implant,
,,A69-1105-101,101,,,5/30/2008,,10/26/2014,V16P-6H,,,VIMS,Chris Hager,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"James River, VA",,,,,,Surgical implant,
,,A69-1105-105,105,,,5/23/2008,,10/19/2014,V16P-6H,,,VIMS,Chris Hager,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"James River, VA",,,,,,Surgical implant,
,4754,,,,,2/23/2012,715,2/7/2014,V16-4H,Standard,,North Carolina State University,Tim Ellis,,Spotted seatrout,Cynoscion nebulosus,"Neuse River, NC",,,,,,Internal,
,,A69-1105-102,102,,,5/21/2008,,10/17/2014,V16P-6H,,,VIMS,Chris Hager,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,"James River, VA",,,,,,Surgical implant,
A69-1206-1370,1370,A69-1206-406,406,,,5/10/2013,420,7/4/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1372,1372,A69-1206-404,404,,,5/27/2013,420,7/21/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1374,1374,A69-1206-402,402,,,5/27/2013,420,7/21/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1376,1376,A69-1206-400,400,,,5/17/2013,420,7/11/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1378,1378,A69-1206-398,398,,,5/17/2013,420,7/11/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1380,1380,A69-1206-396,396,,,5/23/2013,420,7/17/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1382,1382,A69-1206-394,394,,,5/8/2013,420,7/2/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1384,1384,A69-1206-392,392,,,5/27/2013,420,7/21/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1386,1386,A69-1206-390,390,,,5/30/2013,420,7/24/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1388,1388,A69-1206-388,388,,,5/24/2013,420,7/18/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1390,1390,A69-1206-386,386,,,5/27/2013,420,7/21/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1392,1392,A69-1206-384,384,,,5/24/2013,420,7/18/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Gateway National Recreation Area, Jamaica Bay, Brookyln, NY",,,,,,External Adhesive,
A69-1206-1394,1394,A69-1206-382,382,,,5/27/2013,420,7/21/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1396,1396,A69-1206-380,380,,,5/27/2013,420,7/21/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1398,1398,A69-1206-378,378,,,5/8/2013,420,7/2/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1400,1400,A69-1206-376,376,,,5/30/2013,420,7/24/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1402,1402,A69-1206-374,374,,,5/9/2013,420,7/3/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1404,1404,A69-1206-372,372,,,5/24/2013,420,7/18/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1406,1406,A69-1206-370,370,,,5/24/2013,420,7/18/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1410,1410,A69-1206-366,366,,,5/24/2013,420,7/18/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1412,1412,A69-1206-364,364,,,5/10/2013,420,7/4/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1414,1414,A69-1206-362,362,,,5/24/2013,420,7/18/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1416,1416,A69-1206-360,360,,,5/9/2013,420,7/3/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1206-1418,1418,A69-1206-358,358,,,5/27/2013,420,7/21/2014,Sonotronics,Standard,,University of Rhode Island,Mary-Jane James-Pirri,,Horseshoe crab,Limulus polyphemus,"Fire Island National Seashore-Great South Bay, NY",,,,,,External Adhesive,
A69-1302-45156,45156,,,,,3/31/2011,1633,9/19/2015,V16-6H,Standard,,NC Div. of Marine Fisheries,Chip Collier,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Cape Fear River,,6601,985121014372704,,,Internal,
A69-1303-10822,10822,A69-1105-31,31,A69-1105-32,32,3/12/2012,693,2/3/2014,V9TP-2x,Temperature/Pressure,,East Carolina University,Roger Rulifson,Andrea Dell'Apa,Spiny dogfish,Squalus acanthias,Cape Hatteras,,,,,,Internal,
A69-1303-10823,10823,A69-1105-33,33,A69-1105-34,34,3/12/2012,693,2/3/2014,V9TP-2x,Temperature/Pressure,,East Carolina University,Roger Rulifson,Andrea Dell'Apa,Spiny dogfish,Squalus acanthias,Cape Hatteras,,,,,,Internal,
A69-1303-10825,10825,A69-1105-37,37,A69-1105-38,38,3/12/2012,693,2/3/2014,V9TP-2x,Temperature/Pressure,,East Carolina University,Roger Rulifson,Andrea Dell'Apa,Spiny dogfish,Squalus acanthias,Cape Hatteras,,,,,,Internal,
A69-1303-10827,10827,A69-1105-41,41,A69-1105-42,42,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carcharhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10830,10830,A69-1105-64,64,A69-1105-65,65,3/12/2012,693,2/3/2014,V9TP-2x,Temperature/Pressure,,East Carolina University,Roger Rulifson,Andrea Dell'Apa,Spiny dogfish,Squalus acanthias,Cape Hatteras,,,,,,Internal,
A69-1303-10831,10831,A69-1105-66,66,A69-1105-67,67,11/17/2013,693,10/11/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Dusky shark,Carcharhinus obscurus,Hatteras Bight,,,,,,Internal,
A69-1303-10832,10832,A69-1105-68,68,A69-1105-69,69,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carcharhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10833,10833,A69-1105-70,70,A69-1105-71,71,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carchrhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10834,10834,A69-1105-72,72,A69-1105-73,73,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carcharhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10835,10835,A69-1105-74,74,A69-1105-75,75,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carchrhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10836,10836,A69-1105-76,76,A69-1105-77,77,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carcharhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10839,10839,A69-1105-82,82,A69-1105-83,83,3/12/2012,693,2/3/2014,V9TP-2x,Temperature/Pressure,,East Carolina University,Roger Rulifson,Andrea Dell'Apa,Spiny dogfish,Squalus acanthias,Cape Hatteras,,,,,,Internal,
A69-1303-10840,10840,A69-1105-84,84,A69-1105-85,85,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carchrhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10841,10841,A69-1105-86,86,A69-1105-87,87,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carcharhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10847,10847,A69-1105-98,98,A69-1105-99,99,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carcharhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10848,10848,A69-1105-100,100,A69-1105-101,101,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carchrhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10849,10849,A69-1105-102,102,A69-1105-103,103,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Dusky shark,Carcharhinus obscurus,Hatteras Bight,,,,,,Internal,
A69-1303-10850,10850,A69-1105-104,104,A69-1105-105,105,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carcharhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10851,10851,A69-1105-106,106,A69-1105-107,107,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carchrhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10852,10852,A69-1105-108,108,A69-1105-109,109,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carchrhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10853,10853,A69-1105-110,110,A69-1105-111,111,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carchrhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-10854,10854,A69-1105-112,112,A69-1105-113,113,2/15/2013,693,1/9/2015,V9TP-2x,"Temperature, Pressure",,East Carolina University,Chuck Bangley,Roger Rulifson,Sandbar shark,Carcharhinus plumbeus,Hatteras Bight,,,,,,Internal,
A69-1303-11123,11123,,,,,4/24/2014,37,5/31/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104225,,,Internal,
A69-1303-11124,11124,,,,,4/24/2014,37,5/31/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104007,,,Internal,
A69-1303-11125,11125,,,,,4/24/2014,37,5/31/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104036,,,Internal,
A69-1303-11126,11126,,,,,4/28/2014,37,6/4/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104269,,,Internal,
A69-1303-11127,11127,,,,,4/28/2014,37,6/4/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104143,,,Internal,
A69-1303-11128,11128,,,,,4/28/2014,37,6/4/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104164,,,Internal,
A69-1303-11129,11129,,,,,4/28/2014,37,6/4/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104183,,,Internal,
A69-1303-11130,11130,,,,,4/28/2014,37,6/4/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104169,,,Internal,
A69-1303-11131,11131,,,,,4/28/2014,37,6/4/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104052,,,Internal,
A69-1303-11132,11132,,,,,4/29/2014,37,6/5/2014,MM-MR-8-SO,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104029,,,Internal,
A69-1303-11133,11133,,,,,5/5/2014,180,11/1/2014,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104072,,,Internal,
A69-1303-11134,11134,,,,,7/10/2014,180,1/6/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102797,,,Internal,
A69-1303-11135,11135,,,,,5/6/2014,180,11/2/2014,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000117939,,,Internal,
A69-1303-11136,11136,,,,,5/6/2014,180,11/2/2014,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000108110,,,Internal,
A69-1303-11137,11137,,,,,5/6/2014,180,11/2/2014,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000109301,,,Internal,
A69-1303-11138,11138,,,,,5/21/2014,180,11/17/2014,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102991,,,Internal,
A69-1303-11139,11139,,,,,5/22/2014,180,11/18/2014,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102830,,,Internal,
A69-1303-11140,11140,,,,,5/28/2014,180,11/24/2014,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102613,,,Internal,
A69-1303-11141,11141,,,,,7/10/2014,180,1/6/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102987,,,Internal,
A69-1303-11142,11142,,,,,7/11/2014,180,1/7/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102637,,,Internal,
A69-1303-11143,11143,,,,,7/15/2014,180,1/11/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102806,,,Internal,
A69-1303-11144,11144,,,,,7/15/2014,180,1/11/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102739,,,Internal,
A69-1303-11145,11145,,,,,7/15/2014,180,1/11/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102885,,,Internal,
A69-1303-11146,11146,,,,,8/19/2014,180,2/15/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000102968,,,Internal,
A69-1303-11147,11147,,,,,8/19/2014,180,2/15/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000102693,,,Internal,
A69-1303-11148,11148,,,,,8/19/2014,180,2/15/2015,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000102657,,,Internal,
A69-1303-11150,11150,,,,,5/5/2014,180,11/1/2014,MM-MR-11-28,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104310,,,Internal,
A69-1303-11153,11153,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104092,,,Internal,
A69-1303-11154,11154,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104365,,,Internal,
A69-1303-11155,11155,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000016631,,,Internal,
A69-1303-11156,11156,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,989001000099384,,,Internal,
A69-1303-11157,11157,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104478,,,Internal,
A69-1303-11158,11158,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104489,,,Internal,
A69-1303-11159,11159,,,,,8/19/2014,281,5/27/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000102506,,,Internal,
A69-1303-11160,11160,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104161,,,Internal,
A69-1303-11161,11161,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104170,,,Internal,
A69-1303-11162,11162,,,,,5/5/2014,281,2/10/2015,MM-MR-11-45,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104000,,,Internal,
A69-1303-11163,11163,,,,,5/6/2014,365,5/6/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000109406,,,Internal,
A69-1303-11164,11164,,,,,5/20/2014,365,5/20/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102546,,,Internal,
A69-1303-11165,11165,,,,,8/19/2014,365,8/19/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000102908,,,Internal,
A69-1303-11166,11166,,,,,5/20/2014,365,5/20/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102593,,,Internal,
A69-1303-11167,11167,,,,,5/21/2014,365,5/21/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102523,,,Internal,
A69-1303-11168,11168,,,,,5/21/2014,365,5/21/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102710,,,Internal,
A69-1303-11169,11169,,,,,5/22/2014,365,5/22/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000102882,,,Internal,
A69-1303-11170,11170,,,,,5/22/2014,365,5/22/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104255,,,Internal,
A69-1303-11171,11171,,,,,5/29/2014,365,5/29/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104327,,,Internal,
A69-1303-11182,11182,,,,,9/2/2014,365,9/2/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000108173,,,Internal,
A69-1303-11183,11183,,,,,9/2/2014,365,9/2/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000108411,,,Internal,
A69-1303-11184,11184,,,,,9/2/2014,365,9/2/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000102615,,,Internal,
A69-1303-11185,11185,,,,,5/5/2014,365,5/5/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104249,,,Internal,
A69-1303-11186,11186,,,,,5/5/2014,365,5/5/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104494,,,Internal,
A69-1303-11187,11187,,,,,5/5/2014,365,5/5/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,Hudson River,,,900224000104435,,,Internal,
A69-1303-11188,11188,,,,,5/1/2014,365,5/1/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104497,,,Internal,
A69-1303-11189,11189,,,,,5/1/2014,365,5/1/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104059,,,Internal,
A69-1303-11190,11190,,,,,4/29/2014,365,4/29/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104020,,,Internal,
A69-1303-11191,11191,,,,,4/29/2014,365,4/29/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104202,,,Internal,
A69-1303-11192,11192,,,,,4/29/2014,365,4/29/2015,MM-MR-16-50,Standard,,New York State Thruway Authority,Kristine Edwards,,Shortnose sturgeon,Acipenser brevirostrum,Hudson River,,,900224000104191,,,Internal,
