Tag ID Code Standard,ID Standard,Tag ID Code Sensor I,ID Sensor I,Tag ID Code Sensor II,ID Sensor II,Release Date,Tag Life,Expiration date,Tag Family,Tag Type,Channel,Primary Tagging Organization,Primary Researcher,Collaborators,Common Name,Scientific Name,Release Location,Pectoral T-bar,Dorsal T-bar,PIT tag,Dart tag,Roto/Flipper/Disc,Attachment method,Comments
,55484,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55485,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55486,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55487,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55488,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55489,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55490,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55491,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55492,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55493,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55494,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55495,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55496,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55497,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55498,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55499,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55500,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55501,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55502,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55503,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55504,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55505,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55506,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55507,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55508,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55509,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55510,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55511,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55512,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55513,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55514,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55515,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55516,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55517,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55518,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55519,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55520,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55521,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55522,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55523,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55524,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55525,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55526,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55527,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55528,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55529,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55530,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55531,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55532,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55533,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55534,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55535,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55536,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55537,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55538,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55539,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55540,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55541,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55542,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55543,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55544,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55545,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55546,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55547,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55548,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55549,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55550,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55551,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55552,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55553,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55554,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55555,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55556,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55557,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55558,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55559,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55560,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55561,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55562,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55563,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55564,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55565,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55566,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55567,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55568,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55569,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55570,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55571,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55572,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55573,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55574,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55575,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55576,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55577,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55578,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55579,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55580,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55581,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55582,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55583,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55584,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55585,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55586,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55587,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55588,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55589,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55590,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55591,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55592,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55593,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55594,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55595,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55614,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55615,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55616,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55617,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55618,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55619,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55620,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55621,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55622,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55623,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55624,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55625,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55626,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55627,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55628,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55629,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55630,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55631,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55632,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55633,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55634,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55635,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55636,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55637,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55638,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55639,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55640,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55641,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55642,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55643,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55644,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55645,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55646,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55647,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55648,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55649,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55650,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55651,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55652,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55653,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55654,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55655,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55656,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55657,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55658,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55659,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55660,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55661,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55662,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55663,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55664,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55665,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55666,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55667,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55668,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55669,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55670,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55671,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55672,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55673,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55674,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55675,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55676,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55677,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55678,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55679,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55680,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55681,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55682,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55683,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55684,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
,55685,,,,,,,,,,,SC Department of Natural Resouces,Jarrett Gibbons,,American shad,Alosa sapidissima,"Santtee/Cooper R., SC",,,,,,,
